Timestamp,Household_ID,Room,Appliance,Usage_KWh
2025-03-03 17:00:00,H001,Bedroom,Lights,0.023
2025-03-03 17:00:00,H001,Bedroom,Fan,0.226
2025-03-03 17:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-03 17:00:00,H001,Kitchen,Microwave,0.0
2025-03-03 18:00:00,H001,Living Room,AC,2.109
2025-03-03 18:00:00,H001,Kitchen,Refrigerator,0.292
2025-03-03 18:00:00,H001,Living Room,TV,0.772
2025-03-03 18:00:00,H001,Bedroom,Lights,0.198
2025-03-03 18:00:00,H001,Bedroom,Fan,0.099
2025-03-03 18:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-03 18:00:00,H001,Kitchen,Microwave,0.0
2025-03-03 19:00:00,H001,Living Room,AC,0.558
2025-03-03 19:00:00,H001,Kitchen,Refrigerator,0.21
2025-03-03 19:00:00,H001,Living Room,TV,0.202
2025-03-03 19:00:00,H001,Bedroom,Lights,0.082
2025-03-03 19:00:00,H001,Bedroom,Fan,0.171
2025-03-03 19:00:00,H001,Utility Room,Washing Machine,0.564
2025-03-03 19:00:00,H001,Kitchen,Microwave,0.652
2025-03-03 20:00:00,H001,Living Room,AC,0.721
2025-03-03 20:00:00,H001,Kitchen,Refrigerator,0.285
2025-03-03 20:00:00,H001,Living Room,TV,0.251
2025-03-03 20:00:00,H001,Bedroom,Lights,0.147
2025-03-03 20:00:00,H001,Bedroom,Fan,0.198
2025-03-03 20:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-03 20:00:00,H001,Kitchen,Microwave,0.0
2025-03-03 21:00:00,H001,Living Room,AC,1.531
2025-03-03 21:00:00,H001,Kitchen,Refrigerator,0.217
2025-03-03 21:00:00,H001,Living Room,TV,0.48
2025-03-03 21:00:00,H001,Bedroom,Lights,0.293
2025-03-03 21:00:00,H001,Bedroom,Fan,0.232
2025-03-03 21:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-03 21:00:00,H001,Kitchen,Microwave,0.0
2025-03-03 22:00:00,H001,Living Room,AC,1.578
2025-03-03 22:00:00,H001,Kitchen,Refrigerator,0.197
2025-03-03 22:00:00,H001,Living Room,TV,0.623
2025-03-03 22:00:00,H001,Bedroom,Lights,0.322
2025-03-03 22:00:00,H001,Bedroom,Fan,0.09
2025-03-03 22:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-03 22:00:00,H001,Kitchen,Microwave,0.0
2025-03-03 23:00:00,H001,Living Room,AC,2.105
2025-03-03 23:00:00,H001,Kitchen,Refrigerator,0.243
2025-03-03 23:00:00,H001,Living Room,TV,0.646
2025-03-03 23:00:00,H001,Bedroom,Lights,0.133
2025-03-03 23:00:00,H001,Bedroom,Fan,0.117
2025-03-03 23:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-03 23:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 00:00:00,H001,Living Room,AC,0.577
2025-03-04 00:00:00,H001,Kitchen,Refrigerator,0.282
2025-03-04 00:00:00,H001,Living Room,TV,0.12
2025-03-04 00:00:00,H001,Bedroom,Lights,0.291
2025-03-04 00:00:00,H001,Bedroom,Fan,0.091
2025-03-04 00:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 00:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 01:00:00,H001,Living Room,AC,0.335
2025-03-04 01:00:00,H001,Kitchen,Refrigerator,0.312
2025-03-04 01:00:00,H001,Living Room,TV,0.108
2025-03-04 01:00:00,H001,Bedroom,Lights,0.052
2025-03-04 01:00:00,H001,Bedroom,Fan,0.067
2025-03-04 01:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 01:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 02:00:00,H001,Living Room,AC,0.273
2025-03-04 02:00:00,H001,Kitchen,Refrigerator,0.339
2025-03-04 02:00:00,H001,Living Room,TV,0.084
2025-03-04 02:00:00,H001,Bedroom,Lights,0.145
2025-03-04 02:00:00,H001,Bedroom,Fan,0.122
2025-03-04 02:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 02:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 03:00:00,H001,Living Room,AC,0.205
2025-03-04 03:00:00,H001,Kitchen,Refrigerator,0.234
2025-03-04 03:00:00,H001,Living Room,TV,0.048
2025-03-04 03:00:00,H001,Bedroom,Lights,0.346
2025-03-04 03:00:00,H001,Bedroom,Fan,0.141
2025-03-04 03:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 03:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 04:00:00,H001,Living Room,AC,0.24
2025-03-04 04:00:00,H001,Kitchen,Refrigerator,0.337
2025-03-04 04:00:00,H001,Living Room,TV,0.061
2025-03-04 04:00:00,H001,Bedroom,Lights,0.368
2025-03-04 04:00:00,H001,Bedroom,Fan,0.059
2025-03-04 04:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 04:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 05:00:00,H001,Living Room,AC,0.454
2025-03-04 05:00:00,H001,Kitchen,Refrigerator,0.247
2025-03-04 05:00:00,H001,Living Room,TV,0.078
2025-03-04 05:00:00,H001,Bedroom,Lights,0.063
2025-03-04 05:00:00,H001,Bedroom,Fan,0.058
2025-03-04 05:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 05:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 06:00:00,H001,Living Room,AC,0.266
2025-03-04 06:00:00,H001,Kitchen,Refrigerator,0.339
2025-03-04 06:00:00,H001,Living Room,TV,0.1
2025-03-04 06:00:00,H001,Bedroom,Lights,0.179
2025-03-04 06:00:00,H001,Bedroom,Fan,0.172
2025-03-04 06:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 06:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 07:00:00,H001,Living Room,AC,0.203
2025-03-04 07:00:00,H001,Kitchen,Refrigerator,0.183
2025-03-04 07:00:00,H001,Living Room,TV,0.067
2025-03-04 07:00:00,H001,Bedroom,Lights,0.045
2025-03-04 07:00:00,H001,Bedroom,Fan,0.152
2025-03-04 07:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 07:00:00,H001,Kitchen,Microwave,0.438
2025-03-04 08:00:00,H001,Living Room,AC,0.575
2025-03-04 08:00:00,H001,Kitchen,Refrigerator,0.313
2025-03-04 08:00:00,H001,Living Room,TV,0.062
2025-03-04 08:00:00,H001,Bedroom,Lights,0.049
2025-03-04 08:00:00,H001,Bedroom,Fan,0.247
2025-03-04 08:00:00,H001,Utility Room,Washing Machine,0.609
2025-03-04 08:00:00,H001,Kitchen,Microwave,0.725
2025-03-04 09:00:00,H001,Living Room,AC,0.303
2025-03-04 09:00:00,H001,Kitchen,Refrigerator,0.201
2025-03-04 09:00:00,H001,Living Room,TV,0.031
2025-03-04 09:00:00,H001,Bedroom,Lights,0.021
2025-03-04 09:00:00,H001,Bedroom,Fan,0.104
2025-03-04 09:00:00,H001,Utility Room,Washing Machine,0.599
2025-03-04 09:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 10:00:00,H001,Living Room,AC,0.707
2025-03-04 10:00:00,H001,Kitchen,Refrigerator,0.341
2025-03-04 10:00:00,H001,Living Room,TV,0.033
2025-03-04 10:00:00,H001,Bedroom,Lights,0.035
2025-03-04 10:00:00,H001,Bedroom,Fan,0.138
2025-03-04 10:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 10:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 11:00:00,H001,Living Room,AC,1.232
2025-03-04 11:00:00,H001,Kitchen,Refrigerator,0.224
2025-03-04 11:00:00,H001,Living Room,TV,0.133
2025-03-04 11:00:00,H001,Bedroom,Lights,0.021
2025-03-04 11:00:00,H001,Bedroom,Fan,0.054
2025-03-04 11:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 11:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 12:00:00,H001,Living Room,AC,2.32
2025-03-04 12:00:00,H001,Kitchen,Refrigerator,0.323
2025-03-04 12:00:00,H001,Living Room,TV,0.056
2025-03-04 12:00:00,H001,Bedroom,Lights,0.031
2025-03-04 12:00:00,H001,Bedroom,Fan,0.072
2025-03-04 12:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 12:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 13:00:00,H001,Living Room,AC,0.506
2025-03-04 13:00:00,H001,Kitchen,Refrigerator,0.317
2025-03-04 13:00:00,H001,Living Room,TV,0.073
2025-03-04 13:00:00,H001,Bedroom,Lights,0.036
2025-03-04 13:00:00,H001,Bedroom,Fan,0.239
2025-03-04 13:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 13:00:00,H001,Kitchen,Microwave,0.396
2025-03-04 14:00:00,H001,Living Room,AC,0.329
2025-03-04 14:00:00,H001,Kitchen,Refrigerator,0.155
2025-03-04 14:00:00,H001,Living Room,TV,0.112
2025-03-04 14:00:00,H001,Bedroom,Lights,0.047
2025-03-04 14:00:00,H001,Bedroom,Fan,0.143
2025-03-04 14:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 14:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 15:00:00,H001,Living Room,AC,1.125
2025-03-04 15:00:00,H001,Kitchen,Refrigerator,0.259
2025-03-04 15:00:00,H001,Living Room,TV,0.132
2025-03-04 15:00:00,H001,Bedroom,Lights,0.036
2025-03-04 15:00:00,H001,Bedroom,Fan,0.097
2025-03-04 15:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 15:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 16:00:00,H001,Living Room,AC,2.004
2025-03-04 16:00:00,H001,Kitchen,Refrigerator,0.177
2025-03-04 16:00:00,H001,Living Room,TV,0.042
2025-03-04 16:00:00,H001,Bedroom,Lights,0.035
2025-03-04 16:00:00,H001,Bedroom,Fan,0.098
2025-03-04 16:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 16:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 17:00:00,H001,Living Room,AC,1.851
2025-03-04 17:00:00,H001,Kitchen,Refrigerator,0.22
2025-03-04 17:00:00,H001,Living Room,TV,0.056
2025-03-04 17:00:00,H001,Bedroom,Lights,0.05
2025-03-04 17:00:00,H001,Bedroom,Fan,0.058
2025-03-04 17:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 17:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 18:00:00,H001,Living Room,AC,1.721
2025-03-04 18:00:00,H001,Kitchen,Refrigerator,0.158
2025-03-04 18:00:00,H001,Living Room,TV,0.632
2025-03-04 18:00:00,H001,Bedroom,Lights,0.131
2025-03-04 18:00:00,H001,Bedroom,Fan,0.068
2025-03-04 18:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 18:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 19:00:00,H001,Living Room,AC,1.727
2025-03-04 19:00:00,H001,Kitchen,Refrigerator,0.297
2025-03-04 19:00:00,H001,Living Room,TV,0.575
2025-03-04 19:00:00,H001,Bedroom,Lights,0.068
2025-03-04 19:00:00,H001,Bedroom,Fan,0.109
2025-03-04 19:00:00,H001,Utility Room,Washing Machine,0.651
2025-03-04 19:00:00,H001,Kitchen,Microwave,0.43
2025-03-04 20:00:00,H001,Living Room,AC,2.083
2025-03-04 20:00:00,H001,Kitchen,Refrigerator,0.176
2025-03-04 20:00:00,H001,Living Room,TV,0.529
2025-03-04 20:00:00,H001,Bedroom,Lights,0.396
2025-03-04 20:00:00,H001,Bedroom,Fan,0.231
2025-03-04 20:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 20:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 21:00:00,H001,Living Room,AC,0.789
2025-03-04 21:00:00,H001,Kitchen,Refrigerator,0.15
2025-03-04 21:00:00,H001,Living Room,TV,0.786
2025-03-04 21:00:00,H001,Bedroom,Lights,0.359
2025-03-04 21:00:00,H001,Bedroom,Fan,0.234
2025-03-04 21:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 21:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 22:00:00,H001,Living Room,AC,1.214
2025-03-04 22:00:00,H001,Kitchen,Refrigerator,0.299
2025-03-04 22:00:00,H001,Living Room,TV,0.249
2025-03-04 22:00:00,H001,Bedroom,Lights,0.187
2025-03-04 22:00:00,H001,Bedroom,Fan,0.22
2025-03-04 22:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 22:00:00,H001,Kitchen,Microwave,0.0
2025-03-04 23:00:00,H001,Living Room,AC,0.581
2025-03-04 23:00:00,H001,Kitchen,Refrigerator,0.329
2025-03-04 23:00:00,H001,Living Room,TV,0.448
2025-03-04 23:00:00,H001,Bedroom,Lights,0.199
2025-03-04 23:00:00,H001,Bedroom,Fan,0.111
2025-03-04 23:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-04 23:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 00:00:00,H001,Living Room,AC,0.558
2025-03-05 00:00:00,H001,Kitchen,Refrigerator,0.254
2025-03-05 00:00:00,H001,Living Room,TV,0.125
2025-03-05 00:00:00,H001,Bedroom,Lights,0.35
2025-03-05 00:00:00,H001,Bedroom,Fan,0.234
2025-03-05 00:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 00:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 01:00:00,H001,Living Room,AC,0.252
2025-03-05 01:00:00,H001,Kitchen,Refrigerator,0.218
2025-03-05 01:00:00,H001,Living Room,TV,0.097
2025-03-05 01:00:00,H001,Bedroom,Lights,0.204
2025-03-05 01:00:00,H001,Bedroom,Fan,0.237
2025-03-05 01:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 01:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 02:00:00,H001,Living Room,AC,0.299
2025-03-05 02:00:00,H001,Kitchen,Refrigerator,0.246
2025-03-05 02:00:00,H001,Living Room,TV,0.1
2025-03-05 02:00:00,H001,Bedroom,Lights,0.192
2025-03-05 02:00:00,H001,Bedroom,Fan,0.248
2025-03-05 02:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 02:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 03:00:00,H001,Living Room,AC,0.149
2025-03-05 03:00:00,H001,Kitchen,Refrigerator,0.194
2025-03-05 03:00:00,H001,Living Room,TV,0.062
2025-03-05 03:00:00,H001,Bedroom,Lights,0.102
2025-03-05 03:00:00,H001,Bedroom,Fan,0.107
2025-03-05 03:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 03:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 04:00:00,H001,Living Room,AC,0.49
2025-03-05 04:00:00,H001,Kitchen,Refrigerator,0.255
2025-03-05 04:00:00,H001,Living Room,TV,0.024
2025-03-05 04:00:00,H001,Bedroom,Lights,0.394
2025-03-05 04:00:00,H001,Bedroom,Fan,0.173
2025-03-05 04:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 04:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 05:00:00,H001,Living Room,AC,0.129
2025-03-05 05:00:00,H001,Kitchen,Refrigerator,0.282
2025-03-05 05:00:00,H001,Living Room,TV,0.069
2025-03-05 05:00:00,H001,Bedroom,Lights,0.097
2025-03-05 05:00:00,H001,Bedroom,Fan,0.163
2025-03-05 05:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 05:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 06:00:00,H001,Living Room,AC,0.464
2025-03-05 06:00:00,H001,Kitchen,Refrigerator,0.284
2025-03-05 06:00:00,H001,Living Room,TV,0.052
2025-03-05 06:00:00,H001,Bedroom,Lights,0.234
2025-03-05 06:00:00,H001,Bedroom,Fan,0.158
2025-03-05 06:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 06:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 07:00:00,H001,Living Room,AC,0.458
2025-03-05 07:00:00,H001,Kitchen,Refrigerator,0.222
2025-03-05 07:00:00,H001,Living Room,TV,0.124
2025-03-05 07:00:00,H001,Bedroom,Lights,0.035
2025-03-05 07:00:00,H001,Bedroom,Fan,0.058
2025-03-05 07:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 07:00:00,H001,Kitchen,Microwave,0.637
2025-03-05 08:00:00,H001,Living Room,AC,0.531
2025-03-05 08:00:00,H001,Kitchen,Refrigerator,0.264
2025-03-05 08:00:00,H001,Living Room,TV,0.043
2025-03-05 08:00:00,H001,Bedroom,Lights,0.03
2025-03-05 08:00:00,H001,Bedroom,Fan,0.201
2025-03-05 08:00:00,H001,Utility Room,Washing Machine,0.31
2025-03-05 08:00:00,H001,Kitchen,Microwave,0.854
2025-03-05 09:00:00,H001,Living Room,AC,0.184
2025-03-05 09:00:00,H001,Kitchen,Refrigerator,0.257
2025-03-05 09:00:00,H001,Living Room,TV,0.07
2025-03-05 09:00:00,H001,Bedroom,Lights,0.02
2025-03-05 09:00:00,H001,Bedroom,Fan,0.179
2025-03-05 09:00:00,H001,Utility Room,Washing Machine,0.237
2025-03-05 09:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 10:00:00,H001,Living Room,AC,1.972
2025-03-05 10:00:00,H001,Kitchen,Refrigerator,0.255
2025-03-05 10:00:00,H001,Living Room,TV,0.134
2025-03-05 10:00:00,H001,Bedroom,Lights,0.031
2025-03-05 10:00:00,H001,Bedroom,Fan,0.057
2025-03-05 10:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 10:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 11:00:00,H001,Living Room,AC,0.616
2025-03-05 11:00:00,H001,Kitchen,Refrigerator,0.309
2025-03-05 11:00:00,H001,Living Room,TV,0.084
2025-03-05 11:00:00,H001,Bedroom,Lights,0.028
2025-03-05 11:00:00,H001,Bedroom,Fan,0.114
2025-03-05 11:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 11:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 12:00:00,H001,Living Room,AC,0.926
2025-03-05 12:00:00,H001,Kitchen,Refrigerator,0.343
2025-03-05 12:00:00,H001,Living Room,TV,0.076
2025-03-05 12:00:00,H001,Bedroom,Lights,0.045
2025-03-05 12:00:00,H001,Bedroom,Fan,0.18
2025-03-05 12:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 12:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 13:00:00,H001,Living Room,AC,2.189
2025-03-05 13:00:00,H001,Kitchen,Refrigerator,0.32
2025-03-05 13:00:00,H001,Living Room,TV,0.144
2025-03-05 13:00:00,H001,Bedroom,Lights,0.038
2025-03-05 13:00:00,H001,Bedroom,Fan,0.211
2025-03-05 13:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 13:00:00,H001,Kitchen,Microwave,0.787
2025-03-05 14:00:00,H001,Living Room,AC,1.631
2025-03-05 14:00:00,H001,Kitchen,Refrigerator,0.293
2025-03-05 14:00:00,H001,Living Room,TV,0.113
2025-03-05 14:00:00,H001,Bedroom,Lights,0.012
2025-03-05 14:00:00,H001,Bedroom,Fan,0.153
2025-03-05 14:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 14:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 15:00:00,H001,Living Room,AC,2.044
2025-03-05 15:00:00,H001,Kitchen,Refrigerator,0.199
2025-03-05 15:00:00,H001,Living Room,TV,0.08
2025-03-05 15:00:00,H001,Bedroom,Lights,0.027
2025-03-05 15:00:00,H001,Bedroom,Fan,0.131
2025-03-05 15:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 15:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 16:00:00,H001,Living Room,AC,0.568
2025-03-05 16:00:00,H001,Kitchen,Refrigerator,0.255
2025-03-05 16:00:00,H001,Living Room,TV,0.078
2025-03-05 16:00:00,H001,Bedroom,Lights,0.037
2025-03-05 16:00:00,H001,Bedroom,Fan,0.16
2025-03-05 16:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 16:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 17:00:00,H001,Living Room,AC,0.361
2025-03-05 17:00:00,H001,Kitchen,Refrigerator,0.156
2025-03-05 17:00:00,H001,Living Room,TV,0.111
2025-03-05 17:00:00,H001,Bedroom,Lights,0.038
2025-03-05 17:00:00,H001,Bedroom,Fan,0.242
2025-03-05 17:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 17:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 18:00:00,H001,Living Room,AC,2.229
2025-03-05 18:00:00,H001,Kitchen,Refrigerator,0.244
2025-03-05 18:00:00,H001,Living Room,TV,0.538
2025-03-05 18:00:00,H001,Bedroom,Lights,0.21
2025-03-05 18:00:00,H001,Bedroom,Fan,0.095
2025-03-05 18:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 18:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 19:00:00,H001,Living Room,AC,1.129
2025-03-05 19:00:00,H001,Kitchen,Refrigerator,0.171
2025-03-05 19:00:00,H001,Living Room,TV,0.567
2025-03-05 19:00:00,H001,Bedroom,Lights,0.117
2025-03-05 19:00:00,H001,Bedroom,Fan,0.145
2025-03-05 19:00:00,H001,Utility Room,Washing Machine,1.167
2025-03-05 19:00:00,H001,Kitchen,Microwave,0.225
2025-03-05 20:00:00,H001,Living Room,AC,0.634
2025-03-05 20:00:00,H001,Kitchen,Refrigerator,0.21
2025-03-05 20:00:00,H001,Living Room,TV,0.759
2025-03-05 20:00:00,H001,Bedroom,Lights,0.368
2025-03-05 20:00:00,H001,Bedroom,Fan,0.082
2025-03-05 20:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 20:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 21:00:00,H001,Living Room,AC,2.458
2025-03-05 21:00:00,H001,Kitchen,Refrigerator,0.3
2025-03-05 21:00:00,H001,Living Room,TV,0.478
2025-03-05 21:00:00,H001,Bedroom,Lights,0.376
2025-03-05 21:00:00,H001,Bedroom,Fan,0.226
2025-03-05 21:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 21:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 22:00:00,H001,Living Room,AC,1.161
2025-03-05 22:00:00,H001,Kitchen,Refrigerator,0.281
2025-03-05 22:00:00,H001,Living Room,TV,0.553
2025-03-05 22:00:00,H001,Bedroom,Lights,0.164
2025-03-05 22:00:00,H001,Bedroom,Fan,0.086
2025-03-05 22:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 22:00:00,H001,Kitchen,Microwave,0.0
2025-03-05 23:00:00,H001,Living Room,AC,1.327
2025-03-05 23:00:00,H001,Kitchen,Refrigerator,0.203
2025-03-05 23:00:00,H001,Living Room,TV,0.349
2025-03-05 23:00:00,H001,Bedroom,Lights,0.384
2025-03-05 23:00:00,H001,Bedroom,Fan,0.142
2025-03-05 23:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-05 23:00:00,H001,Kitchen,Microwave,0.0
2025-03-06 00:00:00,H001,Living Room,AC,0.442
2025-03-06 00:00:00,H001,Kitchen,Refrigerator,0.217
2025-03-06 00:00:00,H001,Living Room,TV,0.149
2025-03-06 00:00:00,H001,Bedroom,Lights,0.281
2025-03-06 00:00:00,H001,Bedroom,Fan,0.089
2025-03-06 00:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-06 00:00:00,H001,Kitchen,Microwave,0.0
2025-03-06 01:00:00,H001,Living Room,AC,0.149
2025-03-06 01:00:00,H001,Kitchen,Refrigerator,0.339
2025-03-06 01:00:00,H001,Living Room,TV,0.143
2025-03-06 01:00:00,H001,Bedroom,Lights,0.267
2025-03-06 01:00:00,H001,Bedroom,Fan,0.053
2025-03-06 01:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-06 01:00:00,H001,Kitchen,Microwave,0.0
2025-03-06 02:00:00,H001,Living Room,AC,0.213
2025-03-06 02:00:00,H001,Kitchen,Refrigerator,0.31
2025-03-06 02:00:00,H001,Living Room,TV,0.134
2025-03-06 02:00:00,H001,Bedroom,Lights,0.209
2025-03-06 02:00:00,H001,Bedroom,Fan,0.123
2025-03-06 02:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-06 02:00:00,H001,Kitchen,Microwave,0.0
2025-03-06 03:00:00,H001,Living Room,AC,0.237
2025-03-06 03:00:00,H001,Kitchen,Refrigerator,0.173
2025-03-06 03:00:00,H001,Living Room,TV,0.035
2025-03-06 03:00:00,H001,Bedroom,Lights,0.383
2025-03-06 03:00:00,H001,Bedroom,Fan,0.212
2025-03-06 03:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-06 03:00:00,H001,Kitchen,Microwave,0.0
2025-03-06 04:00:00,H001,Living Room,AC,0.182
2025-03-06 04:00:00,H001,Kitchen,Refrigerator,0.191
2025-03-06 04:00:00,H001,Living Room,TV,0.105
2025-03-06 04:00:00,H001,Bedroom,Lights,0.318
2025-03-06 04:00:00,H001,Bedroom,Fan,0.212
2025-03-06 04:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-06 04:00:00,H001,Kitchen,Microwave,0.0
2025-03-06 05:00:00,H001,Living Room,AC,0.182
2025-03-06 05:00:00,H001,Kitchen,Refrigerator,0.347
2025-03-06 05:00:00,H001,Living Room,TV,0.05
2025-03-06 05:00:00,H001,Bedroom,Lights,0.256
2025-03-06 05:00:00,H001,Bedroom,Fan,0.168
2025-03-06 05:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-06 05:00:00,H001,Kitchen,Microwave,0.0
2025-03-06 06:00:00,H001,Living Room,AC,0.584
2025-03-06 06:00:00,H001,Kitchen,Refrigerator,0.282
2025-03-06 06:00:00,H001,Living Room,TV,0.096
2025-03-06 06:00:00,H001,Bedroom,Lights,0.232
2025-03-06 06:00:00,H001,Bedroom,Fan,0.203
2025-03-06 06:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-06 06:00:00,H001,Kitchen,Microwave,0.0
2025-03-06 07:00:00,H001,Living Room,AC,0.153
2025-03-06 07:00:00,H001,Kitchen,Refrigerator,0.15
2025-03-06 07:00:00,H001,Living Room,TV,0.144
2025-03-06 07:00:00,H001,Bedroom,Lights,0.03
2025-03-06 07:00:00,H001,Bedroom,Fan,0.116
2025-03-06 07:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-06 07:00:00,H001,Kitchen,Microwave,0.494
2025-03-06 08:00:00,H001,Living Room,AC,0.502
2025-03-06 08:00:00,H001,Kitchen,Refrigerator,0.226
2025-03-06 08:00:00,H001,Living Room,TV,0.12
2025-03-06 08:00:00,H001,Bedroom,Lights,0.028
2025-03-06 08:00:00,H001,Bedroom,Fan,0.219
2025-03-06 08:00:00,H001,Utility Room,Washing Machine,0.276
2025-03-06 08:00:00,H001,Kitchen,Microwave,0.585
2025-03-06 09:00:00,H001,Living Room,AC,0.333
2025-03-06 09:00:00,H001,Kitchen,Refrigerator,0.203
2025-03-06 09:00:00,H001,Living Room,TV,0.143
2025-03-06 09:00:00,H001,Bedroom,Lights,0.046
2025-03-06 09:00:00,H001,Bedroom,Fan,0.139
2025-03-06 09:00:00,H001,Utility Room,Washing Machine,0.297
2025-03-06 09:00:00,H001,Kitchen,Microwave,0.0
2025-03-06 10:00:00,H001,Living Room,AC,0.755
2025-03-06 10:00:00,H001,Kitchen,Refrigerator,0.204
2025-03-06 10:00:00,H001,Living Room,TV,0.083
2025-03-06 10:00:00,H001,Bedroom,Lights,0.024
2025-03-06 10:00:00,H001,Bedroom,Fan,0.205
2025-03-06 10:00:00,H001,Utility Room,Washing Machine,0.0
2025-03-06 10:00:00,H001,Kitchen,Microwave,0.0
